Algorithm,Map,Path_Length,Visited,Success,Hesitations,Time_ms,Path_Risk_Score
Chance-Constrained A*,orz703d.map,0,1,0,0,0.0064249907154589,0.0
CVaR A*,orz703d.map,0,1,0,0,0.0035490083973854,0.0
Risk-Penalized A*,orz703d.map,0,1,0,0,0.0021429732441902,0.0
Risk-Penalized Dijkstra,orz703d.map,0,1,0,0,0.0013379903975874,0.0
Risk-Penalized Greedy,orz703d.map,0,1,0,0,0.0024210021365433,0.0
BFS,orz703d.map,0,1,0,0,0.0058620062191039,0.0
DFS,orz703d.map,0,1,0,0,0.0016349949873983,0.0
Dijkstra,orz703d.map,0,1,0,0,0.001387990778312,0.0
Greedy,orz703d.map,0,1,0,0,0.0014089746400713,0.0
ZEN,lak100d.map,614,23425,1,0,82.80377800110728,1114.0
A*,lak100d.map,614,25243,1,0,66.93383399397135,3208.0
Weighted A*,lak100d.map,632,16947,1,0,53.46722700051032,3534.0
Chance-Constrained A*,lak100d.map,0,1704385,0,0,11032.13638998568,0.0
CVaR A*,lak100d.map,0,1704385,0,0,11746.410771011142,0.0
Risk-Penalized A*,lak100d.map,640,24192,1,0,74.29552098619752,13.0
Risk-Penalized Dijkstra,lak100d.map,640,33156,1,0,91.21661601238884,13.0
Risk-Penalized Greedy,lak100d.map,680,1965,1,0,5.108890996780247,335.0
BFS,lak100d.map,614,33739,1,0,44.47955099749379,2439.0
DFS,lak100d.map,3424,28347,1,0,32.638092001434416,6427.0
Dijkstra,lak100d.map,614,33719,1,0,74.40130598843098,3194.0
Greedy,lak100d.map,676,1915,1,0,4.198641021503136,4403.0
ZEN,orz701d.map,988,17402,1,0,56.45432599703781,2754.0
A*,orz701d.map,988,18454,1,0,42.606743023497984,5198.0
Weighted A*,orz701d.map,1000,13552,1,0,34.56615499453619,5153.0
Chance-Constrained A*,orz701d.map,0,2423033,0,0,16704.225057008443,0.0
CVaR A*,orz701d.map,0,2423033,0,0,18900.34632399329,0.0
Risk-Penalized A*,orz701d.map,1012,19426,1,0,57.87895398680121,153.0
Risk-Penalized Dijkstra,orz701d.map,1012,38087,1,0,111.1371489823796,153.0
Risk-Penalized Greedy,orz701d.map,1128,5461,1,0,13.7540599971544,1024.0
BFS,orz701d.map,988,38473,1,0,53.60209502396174,4833.0
DFS,orz701d.map,5394,26997,1,0,31.48540001711808,11377.0
Dijkstra,orz701d.map,988,38414,1,0,91.85616101603956,5198.0
Greedy,orz701d.map,1126,5145,1,0,11.609573994064704,6808.0
ZEN,lak100n.map,441,10764,1,0,37.31974799302407,1255.0
A*,lak100n.map,441,11096,1,0,26.75743200234137,1755.0
Weighted A*,lak100n.map,447,3759,1,0,12.205223989440128,1731.0
Chance-Constrained A*,lak100n.map,0,1706537,0,0,10999.105950992089,0.0
CVaR A*,lak100n.map,0,1706537,0,0,11799.002004991053,0.0
Risk-Penalized A*,lak100n.map,495,15867,1,0,45.46470500645228,42.0
Risk-Penalized Dijkstra,lak100n.map,495,31224,1,0,86.85444798902608,42.0
Risk-Penalized Greedy,lak100n.map,469,1044,1,0,2.784753014566377,338.0
BFS,lak100n.map,441,31456,1,0,42.1077529899776,1832.0
DFS,lak100n.map,2093,6298,1,0,5.19071301096119,4880.0
Dijkstra,lak100n.map,441,31390,1,0,73.78405900090002,1667.0
Greedy,lak100n.map,473,922,1,0,2.172098000301048,2210.0
ZEN,lgt101d.map,0,336,0,0,0.7901650096755475,0.0
A*,lgt101d.map,0,336,0,0,0.5986960022710264,0.0
Weighted A*,lgt101d.map,0,336,0,0,0.6674859905615449,0.0
Chance-Constrained A*,lgt101d.map,0,4929,0,0,18.17321198177524,0.0
CVaR A*,lgt101d.map,0,4929,0,0,20.94326601945795,0.0
Risk-Penalized A*,lgt101d.map,0,336,0,0,0.8139930141624063,0.0
Risk-Penalized Dijkstra,lgt101d.map,0,336,0,0,0.6919880106579512,0.0
Risk-Penalized Greedy,lgt101d.map,0,336,0,0,0.6338919920381159,0.0
BFS,lgt101d.map,0,336,0,0,0.4065980028826743,0.0
DFS,lgt101d.map,0,336,0,0,0.3574709990061819,0.0
Dijkstra,lgt101d.map,0,336,0,0,0.5829469882883132,0.0
Greedy,lgt101d.map,0,336,0,0,0.570420001167804,0.0
ZEN,lak203d.map,41,323,1,0,1.1869739973917603,12.0
A*,lak203d.map,41,355,1,0,0.7089739956427366,87.0
Weighted A*,lak203d.map,43,49,1,0,0.1322320022154599,133.0
Chance-Constrained A*,lak203d.map,41,11886,1,0,45.64344501704909,12.0
CVaR A*,lak203d.map,41,11886,1,0,50.30913400696591,12.0
Risk-Penalized A*,lak203d.map,41,434,1,0,1.1681320029310882,12.0
Risk-Penalized Dijkstra,lak203d.map,41,856,1,0,1.937483990332112,12.0
Risk-Penalized Greedy,lak203d.map,41,45,1,0,0.1484080275986343,32.0
BFS,lak203d.map,41,1017,1,0,1.1092000058852136,87.0
DFS,lak203d.map,151,479,1,0,0.3597899922169745,266.0
Dijkstra,lak203d.map,41,1004,1,0,1.7904790001921356,87.0
Greedy,lak203d.map,45,50,1,0,0.1150289899669587,155.0
ZEN,den408d.map,33,200,1,0,0.5438800144474953,28.0
A*,den408d.map,33,207,1,0,0.401012017391622,174.0
Weighted A*,den408d.map,33,38,1,0,0.0956289877649396,174.0
Chance-Constrained A*,den408d.map,0,6801,0,0,24.1898050007876,0.0
CVaR A*,den408d.map,0,6801,0,0,28.37090700631961,0.0
Risk-Penalized A*,den408d.map,33,289,1,0,0.7629669853486121,28.0
Risk-Penalized Dijkstra,den408d.map,33,510,1,0,1.1958999966736883,28.0
Risk-Penalized Greedy,den408d.map,33,38,1,0,0.1096030173357576,28.0
BFS,den408d.map,33,536,1,0,0.593995995586738,198.0
DFS,den408d.map,143,434,1,0,0.330871989717707,387.0
Dijkstra,den408d.map,33,530,1,0,0.9558679885230958,174.0
Greedy,den408d.map,35,37,1,0,0.0867939961608499,204.0
ZEN,lak513d.map,242,1973,1,0,6.607859977521002,550.0
A*,lak513d.map,242,2092,1,0,4.574165999656543,1275.0
Weighted A*,lak513d.map,244,547,1,0,1.538115000585094,1142.0
Chance-Constrained A*,lak513d.map,0,991173,0,0,5509.727483004099,0.0
CVaR A*,lak513d.map,0,991173,0,0,6397.549966990482,0.0
Risk-Penalized A*,lak513d.map,258,9247,1,0,26.82768998784013,93.0
Risk-Penalized Dijkstra,lak513d.map,258,15390,1,0,42.26987497531809,93.0
Risk-Penalized Greedy,lak513d.map,274,342,1,0,1.0390040115453305,308.0
BFS,lak513d.map,242,15209,1,0,20.05462400848046,1167.0
DFS,lak513d.map,1616,12173,1,0,13.426613993942738,3117.0
Dijkstra,lak513d.map,242,15149,1,0,32.83327998360619,1275.0
Greedy,lak513d.map,280,327,1,0,0.8085870067588985,1695.0
ZEN,brc000d.map,166,3529,1,0,11.975487985182554,186.0
A*,brc000d.map,166,3539,1,0,8.751411980483681,815.0
Weighted A*,brc000d.map,188,601,1,0,1.4380689826793969,973.0
Chance-Constrained A*,brc000d.map,0,268309,0,0,1360.4850669798907,0.0
CVaR A*,brc000d.map,0,268309,0,0,1566.9295630068518,0.0
Risk-Penalized A*,brc000d.map,178,4663,1,0,12.746769993100315,18.0
Risk-Penalized Dijkstra,brc000d.map,178,23925,1,0,69.61911401594989,18.0
Risk-Penalized Greedy,brc000d.map,188,262,1,0,0.7238560065161437,256.0
BFS,brc000d.map,166,23096,1,0,28.738518012687564,507.0
DFS,brc000d.map,2622,24604,1,0,27.66729000722989,4467.0
Dijkstra,brc000d.map,166,23005,1,0,51.06844601687044,815.0
Greedy,brc000d.map,196,250,1,0,0.6417549739126116,1094.0
ZEN,orz702d.map,729,16986,1,0,92.04369300277904,75.0
A*,orz702d.map,729,23324,1,0,66.29874798818491,3822.0
Weighted A*,orz702d.map,819,8500,1,0,28.45475802314468,4485.0
Chance-Constrained A*,orz702d.map,0,2696809,0,0,20261.80121599464,0.0
CVaR A*,orz702d.map,0,2696809,0,0,21427.560982992876,0.0
Risk-Penalized A*,orz702d.map,733,27524,1,0,93.04281699587592,31.0
Risk-Penalized Dijkstra,orz702d.map,733,56090,1,0,168.9429200196173,31.0
Risk-Penalized Greedy,orz702d.map,977,6823,1,0,17.86096897558309,673.0
BFS,orz702d.map,729,58222,1,0,82.54199801012874,3822.0
DFS,orz702d.map,3289,60190,1,0,80.61303099384531,7426.0
Dijkstra,orz702d.map,729,58100,1,0,141.96892399922945,3822.0
Greedy,orz702d.map,1087,7108,1,0,16.922134993365034,6220.0
ZEN,ost003d.map,172,1872,1,0,5.833350995089859,195.0
A*,ost003d.map,172,1883,1,0,4.016775987111032,930.0
Weighted A*,ost003d.map,172,186,1,0,0.6479599978774786,930.0
Chance-Constrained A*,ost003d.map,0,150545,0,0,753.0695520108566,0.0
CVaR A*,ost003d.map,0,150545,0,0,800.5776490026619,0.0
Risk-Penalized A*,ost003d.map,180,3006,1,0,7.243594998726621,27.0
Risk-Penalized Dijkstra,ost003d.map,180,8640,1,0,22.40716098458506,27.0
Risk-Penalized Greedy,ost003d.map,178,178,1,0,0.7783820037730038,136.0
BFS,ost003d.map,172,8728,1,0,10.8533620077651,612.0
DFS,ost003d.map,672,7897,1,0,8.625060989288613,1780.0
Dijkstra,ost003d.map,172,8654,1,0,17.832084005931392,930.0
Greedy,ost003d.map,178,178,1,0,0.4592000041157007,1037.0
ZEN,den510d.map,413,15846,1,0,56.23563498375006,62.0
A*,den510d.map,413,17220,1,0,42.68375999527052,1574.0
Weighted A*,den510d.map,427,685,1,0,2.123665006365627,1554.0
Chance-Constrained A*,den510d.map,0,719181,0,0,3868.7838390178513,0.0
CVaR A*,den510d.map,0,719181,0,0,4235.631973017007,0.0
Risk-Penalized A*,den510d.map,415,24251,1,0,71.06596400262788,47.0
Risk-Penalized Dijkstra,den510d.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,den510d.map,461,564,1,0,1.6758879937697202,138.0
BFS,den510d.map,0,0,0,0,0.0,0.0
DFS,den510d.map,0,0,0,0,0.0,0.0
Dijkstra,den510d.map,0,0,0,0,0.0,0.0
Greedy,den510d.map,473,1405,1,0,2.974960982101038,2147.0
ZEN,orz301d.map,150,473,1,0,1.7608389898668977,20.0
A*,orz301d.map,150,988,1,0,2.2791970113758,193.0
Weighted A*,orz301d.map,152,153,1,0,0.4481690120883286,222.0
Chance-Constrained A*,orz301d.map,0,86401,0,0,317.38477700855583,0.0
CVaR A*,orz301d.map,0,86401,0,0,392.56321801804006,0.0
Risk-Penalized A*,orz301d.map,150,783,1,0,1.936481014126912,20.0
Risk-Penalized Dijkstra,orz301d.map,0,0,0,0,0.0,0.0
Risk-Penalized Greedy,orz301d.map,156,178,1,0,0.4210470069665462,175.0
BFS,orz301d.map,0,0,0,0,0.0,0.0
DFS,orz301d.map,430,1079,1,0,0.499617017339915,875.0
Dijkstra,orz301d.map,0,0,0,0,0.0,0.0
Greedy,orz301d.map,152,153,1,0,0.3298220108263194,222.0
ZEN,lak507d.map,78,1156,1,0,3.036581998458132,13.0
A*,lak507d.map,78,1174,1,0,2.4137269938364625,196.0
Weighted A*,lak507d.map,82,106,1,0,0.2930430055130273,236.0
Chance-Constrained A*,lak507d.map,78,7269,1,0,26.72755400999449,13.0
CVaR A*,lak507d.map,78,7269,1,0,30.912385002011437,13.0
Risk-Penalized A*,lak507d.map,78,1632,1,0,4.473189008422196,13.0
Risk-Penalized Dijkstra,lak507d.map,78,4112,1,0,10.348551004426554,13.0
Risk-Penalized Greedy,lak507d.map,84,93,1,0,0.2884790010284632,35.0
BFS,lak507d.map,78,3991,1,0,4.3612119916360825,13.0
DFS,lak507d.map,654,1481,1,0,0.8388080168515444,470.0
Dijkstra,lak507d.map,78,3930,1,0,7.645758974831551,196.0
Greedy,lak507d.map,88,88,1,0,0.2151840017177164,372.0
ZEN,hrt201n.map,306,3043,1,0,11.016677977750078,188.0
A*,hrt201n.map,306,3053,1,0,6.814925000071526,1114.0
Weighted A*,hrt201n.map,330,3205,1,0,8.426582004176453,2246.0
Chance-Constrained A*,hrt201n.map,0,358681,0,0,1820.89897300466,0.0
CVaR A*,hrt201n.map,0,358681,0,0,1923.622180998791,0.0
Risk-Penalized A*,hrt201n.map,314,5940,1,0,14.292179985204712,65.0
Risk-Penalized Dijkstra,hrt201n.map,314,19788,1,0,47.584896004991606,65.0
Risk-Penalized Greedy,hrt201n.map,418,5519,1,0,11.500188993522896,225.0
BFS,hrt201n.map,306,19877,1,0,21.251865022350103,834.0
DFS,hrt201n.map,2000,10533,1,0,9.278223995352164,5668.0
Dijkstra,hrt201n.map,306,19796,1,0,37.26448200177401,1114.0
Greedy,hrt201n.map,488,5934,1,0,10.773555026389658,3442.0
ZEN,lak514d.map,131,1432,1,0,4.439371987245977,178.0
A*,lak514d.map,131,1626,1,0,3.264607978053391,257.0
Weighted A*,lak514d.map,131,735,1,0,1.6664410068187865,257.0
Chance-Constrained A*,lak514d.map,131,277276,1,0,1294.449965993408,113.0
CVaR A*,lak514d.map,131,277276,1,0,1438.4423259762116,113.0
Risk-Penalized A*,lak514d.map,135,2032,1,0,5.022494005970657,39.0
Risk-Penalized Dijkstra,lak514d.map,135,2848,1,0,6.499932002043352,39.0
Risk-Penalized Greedy,lak514d.map,135,418,1,0,0.9316070063505322,93.0
BFS,lak514d.map,131,2980,1,0,3.2041070226114243,257.0
DFS,lak514d.map,1017,2327,1,0,1.5037500124890355,2250.0
Dijkstra,lak514d.map,131,2972,1,0,5.478595005115494,257.0
Greedy,lak514d.map,135,280,1,0,0.6218930066097528,326.0
ZEN,lak400d.map,559,16967,1,0,69.99609398189932,65.0
A*,lak400d.map,559,19117,1,0,53.079524979693815,2569.0
Weighted A*,lak400d.map,579,1659,1,0,5.541865015402436,2794.0
Chance-Constrained A*,lak400d.map,0,4468997,0,0,35147.726077004336,0.0
CVaR A*,lak400d.map,0,4468997,0,0,37427.654117986094,0.0
Risk-Penalized A*,lak400d.map,563,16106,1,0,51.48365398054011,7.0
Risk-Penalized Dijkstra,lak400d.map,563,40293,1,0,114.41776299034244,7.0
Risk-Penalized Greedy,lak400d.map,639,1427,1,0,3.815420001046732,343.0
BFS,lak400d.map,559,40300,1,0,54.51378101133741,1633.0
DFS,lak400d.map,5065,37973,1,0,43.3430330012925,7162.0
Dijkstra,lak400d.map,559,40264,1,0,93.0897499783896,2541.0
Greedy,lak400d.map,699,1431,1,0,3.3301289950031787,4032.0
ZEN,orz901d.map,689,10845,1,0,37.74668899131939,553.0
A*,orz901d.map,689,13558,1,0,32.991382002364844,2263.0
Weighted A*,orz901d.map,707,8830,1,0,22.973825020017102,2903.0
Chance-Constrained A*,orz901d.map,0,1629913,0,0,10502.403253980448,0.0
CVaR A*,orz901d.map,0,1629913,0,0,11414.007157000016,0.0
Risk-Penalized A*,orz901d.map,693,16365,1,0,46.99874500511214,236.0
Risk-Penalized Dijkstra,orz901d.map,693,33546,1,0,92.92311800527386,236.0
Risk-Penalized Greedy,orz901d.map,735,6924,1,0,16.603411990217865,489.0
BFS,orz901d.map,689,32366,1,0,44.82504501356743,1877.0
DFS,orz901d.map,4101,14861,1,0,14.13117500487715,7645.0
Dijkstra,orz901d.map,689,32324,1,0,74.95748600922525,2263.0
Greedy,orz901d.map,735,6891,1,0,14.985082001658157,3541.0
ZEN,den308d.map,89,781,1,0,2.6944359997287397,328.0
A*,den308d.map,89,841,1,0,1.787291985237971,537.0
Weighted A*,den308d.map,89,294,1,0,0.7530830043833703,537.0
Chance-Constrained A*,den308d.map,0,35201,0,0,142.00401000562124,0.0
CVaR A*,den308d.map,0,35201,0,0,195.64278298639687,0.0
Risk-Penalized A*,den308d.map,91,1891,1,0,4.660386999603361,167.0
Risk-Penalized Dijkstra,den308d.map,91,2807,1,0,6.49459901615046,167.0
Risk-Penalized Greedy,den308d.map,99,516,1,0,1.1129759950563312,257.0
BFS,den308d.map,89,2776,1,0,3.1095890153665096,537.0
DFS,den308d.map,631,2524,1,0,2.13264802005142,1256.0
Dijkstra,den308d.map,89,2750,1,0,5.298042000504211,537.0
Greedy,den308d.map,89,310,1,0,0.6359490216709673,537.0
ZEN,brc999d.map,100,100,1,0,0.4921610234305262,0.0
A*,brc999d.map,100,570,1,0,1.2934120022691786,0.0
Weighted A*,brc999d.map,100,100,1,0,0.3106360090896487,0.0
Chance-Constrained A*,brc999d.map,100,570,1,0,1.7524110153317451,0.0
CVaR A*,brc999d.map,100,570,1,0,1.904216012917459,0.0
Risk-Penalized A*,brc999d.map,100,570,1,0,1.5650730056222528,0.0
Risk-Penalized Dijkstra,brc999d.map,100,10517,1,0,28.91258997260593,0.0
Risk-Penalized Greedy,brc999d.map,100,100,1,0,0.3329349856358021,0.0
BFS,brc999d.map,100,10851,1,0,12.988236005185172,0.0
DFS,brc999d.map,2436,8165,1,0,7.6545909978449345,2341.0
Dijkstra,brc999d.map,100,10733,1,0,22.513414005516097,0.0
Greedy,brc999d.map,100,100,1,0,0.2974329981952905,0.0
ZEN,lgt300d.map,720,21031,1,0,76.4743720064871,1171.0
A*,lgt300d.map,720,21231,1,0,56.4713099738583,3588.0
Weighted A*,lgt300d.map,754,2108,1,0,6.818388006649911,4404.0
Chance-Constrained A*,lgt300d.map,0,1586629,0,0,9861.537799006328,0.0
CVaR A*,lgt300d.map,0,1586629,0,0,10596.449534001296,0.0
Risk-Penalized A*,lgt300d.map,724,28295,1,0,81.83069000369869,66.0
Risk-Penalized Dijkstra,lgt300d.map,724,36986,1,0,95.4772949917242,66.0
Risk-Penalized Greedy,lgt300d.map,806,1063,1,0,3.0185829964466397,581.0
BFS,lgt300d.map,720,36916,1,0,45.08239499409683,2718.0
DFS,lgt300d.map,5132,23591,1,0,23.89798400690779,8792.0
Dijkstra,lgt300d.map,720,36888,1,0,78.97756298189051,3588.0
Greedy,lgt300d.map,836,1007,1,0,2.5806720077525824,6119.0
ZEN,lak303d.map,474,9972,1,0,27.322567999362946,1179.0
A*,lak303d.map,474,9972,1,0,21.22385799884796,2332.0
Weighted A*,lak303d.map,482,8404,1,0,19.36465600738302,2358.0
Chance-Constrained A*,lak303d.map,0,150545,0,0,674.6626569947693,0.0
CVaR A*,lak303d.map,0,150545,0,0,738.832889997866,0.0
Risk-Penalized A*,lak303d.map,502,12375,1,0,30.645013001048937,194.0
Risk-Penalized Dijkstra,lak303d.map,502,14734,1,0,35.44406400760636,194.0
Risk-Penalized Greedy,lak303d.map,564,6453,1,0,13.325719977729024,662.0
BFS,lak303d.map,474,14754,1,0,16.281082993373275,2076.0
DFS,lak303d.map,2734,12862,1,0,11.293449002550917,7403.0
Dijkstra,lak303d.map,474,14745,1,0,28.75828300602734,2477.0
Greedy,lak303d.map,604,6232,1,0,11.488273012218997,3931.0
ZEN,lak515d.map,50,167,1,0,0.5268289824016392,40.0
A*,lak515d.map,50,202,1,0,0.4251509963069111,135.0
Weighted A*,lak515d.map,50,71,1,0,0.1912209845613688,132.0
Chance-Constrained A*,lak515d.map,50,9617,1,0,36.3196539983619,32.0
CVaR A*,lak515d.map,50,9617,1,0,42.59539401391521,32.0
Risk-Penalized A*,lak515d.map,54,236,1,0,0.6571250269189477,22.0
Risk-Penalized Dijkstra,lak515d.map,54,1488,1,0,3.567598992958665,22.0
Risk-Penalized Greedy,lak515d.map,50,54,1,0,0.1683640002738684,33.0
BFS,lak515d.map,50,1485,1,0,1.5483690076507628,74.0
DFS,lak515d.map,632,1539,1,0,0.9250410075765104,1296.0
Dijkstra,lak515d.map,50,1482,1,0,2.7530920051503927,129.0
Greedy,lak515d.map,56,62,1,0,0.1435339800082147,224.0
ZEN,lak308d.map,335,1795,1,0,11.82403598795645,31.0
A*,lak308d.map,335,3047,1,0,10.07137101260014,1481.0
Weighted A*,lak308d.map,351,409,1,0,2.22260199370794,2305.0
Chance-Constrained A*,lak308d.map,0,386209,0,0,1946.6956540127285,0.0
CVaR A*,lak308d.map,0,386209,0,0,2060.5088050069758,0.0
Risk-Penalized A*,lak308d.map,337,1908,1,0,4.816470987861976,16.0
Risk-Penalized Dijkstra,lak308d.map,337,10282,1,0,24.77694398839958,16.0
Risk-Penalized Greedy,lak308d.map,355,362,1,0,1.1707360099535435,215.0
BFS,lak308d.map,335,10800,1,0,12.769649998517709,1462.0
DFS,lak308d.map,1199,10538,1,0,10.789379011839628,4415.0
Dijkstra,lak308d.map,335,10791,1,0,21.119323006132618,1481.0
Greedy,lak308d.map,357,363,1,0,0.9358279930893332,2412.0
ZEN,orz200d.map,179,2696,1,0,10.039785003755242,137.0
A*,orz200d.map,179,2837,1,0,5.491893010912463,766.0
Weighted A*,orz200d.map,183,517,1,0,1.308904989855364,811.0
Chance-Constrained A*,orz200d.map,0,282881,0,0,1342.114415980177,0.0
CVaR A*,orz200d.map,0,282881,0,0,1420.1597339997534,0.0
Risk-Penalized A*,orz200d.map,183,2531,1,0,6.562988011864945,0.0
Risk-Penalized Dijkstra,orz200d.map,183,4325,1,0,9.90914399153553,0.0
Risk-Penalized Greedy,orz200d.map,197,293,1,0,0.7710819772910327,183.0
BFS,orz200d.map,179,4734,1,0,5.235707998508588,766.0
DFS,orz200d.map,897,3813,1,0,3.181893000146374,2261.0
Dijkstra,orz200d.map,179,4702,1,0,9.099397022509947,766.0
Greedy,orz200d.map,221,310,1,0,0.6610600103158504,1197.0
ZEN,den601d.map,0,1,0,0,0.0225530238822102,0.0
A*,den601d.map,0,1,0,0,0.0060660240706056,0.0
